Brand,Price,Color,GPU,Processor Speed,Display Width,Display Height,OS,Storage Type,Hard Drive Capacity,SSD Capacity,Screen Size (cm),Ram Size,Price per Screen Size,Price per Display Height,Price per Display Width,Bluetooth,Touchscreen,WiFi,Webcam
lenovo,105.0,other,other,2.6,779.2421706908917,447.9493186708104,unknown,unknown,180.0,205.95,12.5,8.0,8.4,0.23440151736710765,0.134746300892449,No,No,No,No
microsoft,409.0,silver,intel,2.4,2736.0,1824.0,windows,ssd,98.89,256.0,12.3,8.0,33.2520325203252,0.22423245614035087,0.14948830409356725,Yes,Yes,Yes,Yes
dell,200.0,black,intel,2.4,1920.0,1080.0,windows,ssd,256.0,256.0,14.0,8.0,14.285714285714286,0.18518518518518517,0.10416666666666667,Yes,Yes,Yes,Yes
lenovo,55.0,gray,mali,2.0,1920.0,1200.0,chrome,emmc,98.89,32.0,10.1,5.98,5.445544554455446,0.04583333333333333,0.028645833333333332,Yes,Yes,Yes,Yes
hp,659.0,blue,nvidia,2.1,1920.0,1080.0,windows,ssd,98.89,512.0,15.6,8.0,42.243589743589745,0.6101851851851852,0.34322916666666664,No,No,No,No
dell,229.0,gray,intel,1.7,1920.0,1080.0,unknown,ssd,512.0,512.0,14.0,16.0,16.357142857142858,0.21203703703703702,0.11927083333333334,Yes,No,Yes,Yes
hp,210.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,ssd,512.0,512.0,15.6,16.0,13.461538461538462,0.4688030347342153,0.269492601784898,No,No,No,No
lenovo,180.0,black,intel,2.6,2560.0,1440.0,windows,ssd,512.0,512.0,14.1,16.0,12.76595744680851,0.125,0.0703125,Yes,No,No,Yes
dell,125.94,black,intel,2.4,1366.0,768.0,windows,ssd,98.89,240.0,14.0,8.0,8.995714285714286,0.163984375,0.09219619326500732,Yes,No,Yes,Yes
lenovo,90.0,gray,intel,2.2,1366.0,768.0,windows,ssd,98.89,128.0,13.0,4.0,6.923076923076923,0.1171875,0.06588579795021962,Yes,No,Yes,Yes
hp,999.0,other,other,1.6,779.2421706908917,447.9493186708104,unknown,ssd,98.89,256.0,15.6,8.0,64.03846153846153,2.230163008092767,1.2820148056338718,No,No,No,Yes
lenovo,229.0,other,other,1.7,1920.0,1080.0,windows,ssd,98.89,256.0,14.0,16.0,16.357142857142858,0.21203703703703702,0.11927083333333334,Yes,No,Yes,Yes
asus,293.0,gray,intel,1.8,1920.0,1080.0,windows,ssd,256.0,256.0,15.6,8.0,18.78205128205128,0.2712962962962963,0.15260416666666668,Yes,No,Yes,Yes
dell,185.0,gray,other,1.7,1920.0,1080.0,unknown,ssd,98.89,512.0,14.0,16.0,13.214285714285714,0.1712962962962963,0.09635416666666667,Yes,No,Yes,Yes
hp,259.0,silver,intel,2.1,1366.0,768.0,windows,ssd,256.0,256.0,11.6,8.0,22.32758620689655,0.3372395833333333,0.18960468521229867,Yes,Yes,Yes,Yes
acer,41.0,gray,intel,2.48,1366.0,768.0,chrome,emmc,32.0,32.0,11.6,4.0,3.53448275862069,0.053385416666666664,0.030014641288433383,No,Yes,No,No
dell,75.0,black,other,1.1,1366.0,768.0,windows,ssd,98.89,128.0,11.6,4.0,6.4655172413793105,0.09765625,0.05490483162518302,No,Yes,No,No
hp,510.0,silver,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,256.0,14.0,16.0,36.42857142857143,1.1385216557830944,0.6544820329061809,No,No,No,No
lenovo,170.0,gray,intel,1.1,1366.0,768.0,windows,emmc,128.0,128.0,14.0,4.0,12.142857142857142,0.22135416666666666,0.12445095168374817,Yes,No,Yes,Yes
hp,44.75,gray,other,1.1,1366.0,768.0,chrome,ssd,32.0,32.0,11.6,4.0,3.8577586206896552,0.058268229166666664,0.03275988286969253,Yes,Yes,No,Yes
dell,209.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,14.1,5.98,14.822695035460994,0.466570639330719,0.2682093036811604,No,No,No,No
lenovo,180.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,chrome,ssd,16.0,16.0,11.6,4.0,15.517241379310345,0.4018311726293274,0.23099365867276972,No,No,No,No
dell,220.0,other,intel,2.6,1920.0,1080.0,windows,ssd,500.0,500.0,12.5,16.0,17.6,0.2037037037037037,0.11458333333333333,No,No,Yes,No
dell,260.0,other,other,1.9,1920.0,1080.0,windows,ssd,512.0,512.0,13.3,16.0,19.548872180451127,0.24074074074074073,0.13541666666666666,No,No,Yes,No
lenovo,73.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,8.042671389319668,0.16296486445522723,0.0936807615728455,No,No,No,No
dell,389.8,other,intel,1.1861742242409754,1280.0,720.0,windows,unknown,98.89,480.0,14.0,5.98,27.842857142857145,0.5413888888888889,0.30453125000000003,No,No,No,No
dell,300.0,black,intel,2.0,1366.0,768.0,windows,ssd,98.89,256.0,14.0,12.0,21.428571428571427,0.390625,0.21961932650073207,Yes,Yes,Yes,Yes
hp,69.0,multicolor,intel,2.0,1280.0,800.0,linux,ssd,98.89,240.0,14.0,3.0,4.928571428571429,0.08625,0.05390625,No,No,No,No
lenovo,244.8,black,intel,1.6,1366.0,768.0,windows,unknown,98.89,256.0,14.0,16.0,17.485714285714288,0.31875000000000003,0.17920937042459736,Yes,No,Yes,No
lenovo,370.0,black,intel,1.6,1920.0,1080.0,windows,ssd,98.89,256.0,13.3,8.0,27.819548872180448,0.3425925925925926,0.19270833333333334,No,Yes,No,No
lenovo,270.0,gray,intel,1.2,1920.0,1200.0,windows,ssd,98.89,256.0,14.0,8.0,19.285714285714285,0.225,0.140625,Yes,Yes,Yes,Yes
lenovo,61.6,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,6.786692569617693,0.1375155568553698,0.07905116319023675,No,No,No,No
dell,384.5,other,intel,2.6,1280.0,720.0,windows,unknown,98.89,480.0,14.0,5.98,27.464285714285715,0.5340277777777778,0.300390625,No,No,Yes,No
dell,24.25,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,15.6,5.98,1.5544871794871795,0.05413558853478439,0.031119979015637032,No,No,No,No
dell,470.5,other,intel,2.8,1920.0,1080.0,windows,unknown,98.89,240.0,12.5,5.98,37.64,0.4356481481481482,0.24505208333333334,Yes,Yes,Yes,Yes
acer,90.0,silver,intel,1.1,1920.0,1080.0,windows,ssd,128.0,128.0,14.0,4.0,6.428571428571429,0.08333333333333333,0.046875,Yes,No,Yes,Yes
dell,199.0,other,intel,1.2,779.2421706908917,447.9493186708104,windows,ssd,98.89,128.0,11.6,8.0,17.155172413793103,0.4442466852957564,0.2553763226437843,No,No,No,No
microsoft,200.0,silver,intel,2.5,2256.0,1504.0,windows,ssd,256.0,256.0,13.5,8.0,14.814814814814815,0.13297872340425532,0.08865248226950355,Yes,Yes,Yes,Yes
hp,390.0,silver,intel,2.4,1920.0,1080.0,windows,ssd,256.0,256.0,15.6,8.0,25.0,0.3611111111111111,0.203125,Yes,No,No,Yes
dell,125.0,black,other,2.0,1280.0,800.0,windows,hdd/ssd,160.0,205.95,15.4,3.0,8.116883116883116,0.15625,0.09765625,No,No,Yes,No
lenovo,250.0,black,other,2.1,1920.0,1080.0,windows,ssd,256.0,256.0,15.6,8.0,16.025641025641026,0.23148148148148148,0.13020833333333334,No,No,No,No
hp,140.0,silver,intel,1.1,1366.0,768.0,chrome,ssd,64.0,64.0,14.0,4.0,10.0,0.18229166666666666,0.10248901903367497,Yes,No,Yes,Yes
hp,759.0,other,other,1.1861742242409754,1920.0,1080.0,windows,ssd,256.0,256.0,13.0,8.0,58.38461538461539,0.7027777777777777,0.3953125,Yes,No,Yes,Yes
lenovo,1197.0,other,intel,1.7,1920.0,1200.0,windows,ssd,98.89,512.0,14.0,16.0,85.5,0.9975,0.6234375,Yes,No,Yes,No
dell,400.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,15.6,5.98,25.641025641025642,0.8929581613985054,0.5133192414950438,No,Yes,No,No
lenovo,461.8,other,intel,3.0,1280.0,720.0,windows,hdd/ssd,500.0,120.0,14.0,5.98,32.98571428571429,0.6413888888888889,0.36078125,Yes,No,Yes,Yes
dell,487.5,other,intel,2.8,1920.0,1080.0,windows,unknown,98.89,240.0,12.5,5.98,39.0,0.4513888888888889,0.25390625,Yes,Yes,Yes,Yes
auo,70.3,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,7.745202721495516,0.1569373968657873,0.09021585669275395,No,No,No,No
dell,144.0,other,intel,2.5,1600.0,900.0,unknown,hdd/ssd,240.0,205.95,14.0,4.0,10.285714285714286,0.16,0.09,No,No,No,No
dell,430.2,black,intel,2.8,1920.0,1080.0,windows,unknown,98.89,240.0,12.5,5.98,34.416,0.3983333333333333,0.2240625,Yes,Yes,Yes,Yes
dell,323.8,black,intel,2.6,1280.0,720.0,windows,unknown,98.89,120.0,14.0,5.98,23.12857142857143,0.44972222222222225,0.25296875,Yes,No,Yes,No
dell,443.8,black,intel,2.3,1920.0,1080.0,windows,ssd,98.89,240.0,12.5,5.98,35.504,0.4109259259259259,0.23114583333333333,Yes,Yes,Yes,Yes
lg,93.75,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,10.328773188338616,0.2092870690777747,0.1203091972254009,No,No,No,No
lg,93.25,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,10.273686398000809,0.20817087137602655,0.11966754817353209,No,No,No,No
dell,75.0,silver,intel,2.7,779.2421706908917,447.9493186708104,windows,hdd/ssd,200.0,205.95,14.0,4.0,5.357142857142857,0.16742965526221976,0.09624735778032072,Yes,No,Yes,Yes
lenovo,456.8,other,intel,3.0,1280.0,720.0,windows,ssd,98.89,120.0,13.3,5.98,34.34586466165413,0.6344444444444445,0.356875,Yes,No,Yes,Yes
dell,314.5,other,intel,2.6,1280.0,720.0,windows,unknown,98.89,240.0,14.0,5.98,22.464285714285715,0.43680555555555556,0.245703125,No,No,Yes,No
dell,400.2,other,other,2.3,779.2421706908917,447.9493186708104,windows,unknown,98.89,205.95,1435.0,8.0,0.27888501742160277,0.8934046404792045,0.5135759011157913,No,No,No,No
dell,214.8,black,intel,1.6,1366.0,768.0,windows,unknown,98.89,240.0,14.0,8.0,15.342857142857143,0.27968750000000003,0.15724743777452416,Yes,No,Yes,No
lenovo,708.0,other,intel,3.0,779.2421706908917,447.9493186708104,windows,ssd,98.89,480.0,14.0,5.98,50.57142857142857,1.5805359456753545,0.9085750574462276,Yes,Yes,Yes,No
acer,67.06,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,7.388240320106534,0.14970443575845943,0.0860579708366441,No,No,No,No
lenovo,1132.0,black,intel,1.1861742242409754,779.2421706908917,447.9493186708104,windows,unknown,98.89,2000.0,14.0,5.98,80.85714285714286,2.52707159675777,1.452693453430974,No,No,No,No
lenovo,453.8,other,intel,2.4,1280.0,720.0,windows,ssd,98.89,240.0,13.3,5.98,34.1203007518797,0.6302777777777778,0.35453125,Yes,No,Yes,Yes
samsung,70.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,7.712150647292832,0.15626767824473844,0.08983086726163267,No,No,No,No
dell,283.2,other,nvidia,2.6,1280.0,720.0,windows,unknown,98.89,240.0,14.0,5.98,20.228571428571428,0.3933333333333333,0.22125,No,No,Yes,No
lenovo,639.0,other,intel,1.1861742242409754,1280.0,720.0,windows,unknown,98.89,240.0,15.6,5.98,40.96153846153846,0.8875,0.49921875,No,No,No,Yes
dell,559.5,other,intel,2.7,1280.0,720.0,windows,unknown,98.89,2000.0,14.0,5.98,39.964285714285715,0.7770833333333333,0.437109375,No,No,Yes,No
dell,352.5,other,intel,2.6,1280.0,720.0,windows,unknown,98.89,240.0,14.0,5.98,25.178571428571427,0.4895833333333333,0.275390625,No,No,Yes,No
lenovo,691.5,black,intel,3.0,1920.0,1080.0,windows,hdd/ssd,98.89,960.0,15.6,5.98,44.32692307692308,0.6402777777777777,0.36015625,Yes,No,Yes,Yes
lg,95.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,10.46649016418313,0.21207756333214503,0.12191331985507291,No,No,No,No
lenovo,626.0,black,intel,3.0,1920.0,1080.0,windows,ssd,98.89,240.0,14.0,5.98,44.714285714285715,0.5796296296296296,0.3260416666666667,Yes,Yes,Yes,Yes
dell,389.8,other,intel,1.1861742242409754,1280.0,720.0,windows,unknown,98.89,240.0,14.0,5.98,27.842857142857145,0.5413888888888889,0.30453125000000003,No,No,No,No
dell,392.0,other,intel,2.6,1280.0,720.0,windows,unknown,98.89,480.0,14.0,5.98,28.0,0.5444444444444444,0.30625,Yes,No,Yes,No
dell,568.5,black,intel,2.3,1920.0,1080.0,windows,ssd,98.89,960.0,12.5,5.98,45.48,0.5263888888888889,0.29609375,Yes,Yes,Yes,Yes
dell,451.5,other,nvidia,2.6,1280.0,720.0,windows,unknown,98.89,960.0,14.0,5.98,32.25,0.6270833333333333,0.352734375,No,No,Yes,No
dell,221.2,gray,other,1.1861742242409754,1366.0,768.0,unknown,hdd/ssd,98.89,205.95,15.6,5.98,14.179487179487179,0.28802083333333334,0.16193265007320642,No,No,No,No
lenovo,45.1,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,4.968828488470097,0.10068103269768149,0.057876744478566194,No,No,No,No
auo,92.5,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,10.1910562124941,0.20649657482340436,0.11870507459572888,No,No,No,No
dell,1463.0,black,intel,2.8,1920.0,1080.0,windows,unknown,98.89,4000.0,12.5,5.98,117.04,1.3546296296296296,0.7619791666666667,Yes,Yes,Yes,Yes
dell,416.2,other,intel,2.6,1280.0,720.0,windows,unknown,98.89,480.0,14.0,5.98,29.728571428571428,0.5780555555555555,0.32515625,No,No,Yes,No
dell,293.2,other,intel,2.6,1280.0,720.0,windows,unknown,98.89,120.0,14.0,5.98,20.942857142857143,0.4072222222222222,0.2290625,No,No,Yes,No
hp,699.0,silver,nvidia,4.4,1920.0,1080.0,windows,ssd,2000.0,2000.0,15.6,64.0,44.80769230769231,0.6472222222222223,0.3640625,Yes,No,No,Yes
lenovo,542.5,black,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,59.76916751651945,1.2110745063967228,0.6961892212776531,No,No,No,No
lenovo,464.5,other,intel,2.4,1280.0,720.0,windows,ssd,98.89,120.0,13.0,5.98,35.73076923076923,0.6451388888888889,0.362890625,Yes,No,Yes,Yes
dell,334.2,black,intel,2.6,1280.0,720.0,windows,unknown,98.89,240.0,14.0,5.98,23.87142857142857,0.46416666666666667,0.26109375,Yes,No,Yes,No
lg,103.25,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,11.375422204756928,0.2304948254109892,0.13250052921090819,No,No,No,No
dell,307.2,other,intel,1.1861742242409754,1280.0,720.0,windows,unknown,98.89,120.0,14.0,5.98,21.942857142857143,0.42666666666666664,0.24,No,No,No,No
lg,86.1,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,9.485945296170183,0.19220924424102825,0.11049196673180817,No,No,No,No
auo,91.7,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,10.10291734795361,0.20471065850060735,0.1176784361127388,No,No,No,No
lenovo,449.8,other,intel,2.8,1920.0,1080.0,windows,unknown,98.89,960.0,14.0,5.98,32.128571428571426,0.4164814814814815,0.23427083333333334,Yes,No,Yes,No
dell,272.0,other,intel,3.0,1280.0,720.0,windows,ssd,98.89,120.0,14.0,5.98,19.428571428571427,0.37777777777777777,0.2125,No,No,Yes,No
dell,469.0,other,intel,3.1,1280.0,720.0,windows,unknown,98.89,960.0,14.0,5.98,33.5,0.6513888888888889,0.36640625,No,No,Yes,No
hp,200.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,14.0,5.98,14.285714285714286,0.4464790806992527,0.2566596207475219,No,No,No,No
dell,652.0,other,intel,2.8,1920.0,1080.0,windows,unknown,98.89,960.0,12.5,5.98,52.16,0.6037037037037037,0.33958333333333335,Yes,Yes,Yes,Yes
dell,422.5,other,intel,1.1861742242409754,1280.0,720.0,windows,unknown,98.89,480.0,14.0,5.98,30.178571428571427,0.5868055555555556,0.330078125,No,No,No,No
dell,235.0,other,other,2.4,779.2421706908917,447.9493186708104,unknown,ssd,256.0,256.0,14.0,5.98,16.785714285714285,0.5246129198216218,0.30157505437833826,No,No,No,No
dell,214.8,black,intel,1.6,1366.0,768.0,windows,unknown,98.89,256.0,14.0,8.0,15.342857142857143,0.27968750000000003,0.15724743777452416,Yes,No,Yes,No
auo,60.06,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,6.617025255377251,0.1340776679339856,0.07707488411048083,No,No,No,No
acer,93.9,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,10.345299225439957,0.20962192838829913,0.12050169194096154,No,No,No,No
samsung,113.25,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,12.477158011513048,0.2528187794459518,0.14533351024828428,No,No,No,No
lenovo,319.5,black,other,3.1,1920.0,1080.0,windows,unknown,98.89,240.0,14.0,5.98,22.821428571428573,0.29583333333333334,0.16640625,Yes,No,Yes,No
dell,381.5,black,intel,3.0,1280.0,720.0,windows,unknown,98.89,480.0,14.0,5.98,27.25,0.5298611111111111,0.298046875,No,No,Yes,No
dell,314.5,other,intel,2.6,1280.0,720.0,windows,unknown,98.89,240.0,14.0,5.98,22.464285714285715,0.43680555555555556,0.245703125,Yes,No,Yes,No
dell,408.2,black,intel,2.6,1280.0,720.0,windows,unknown,98.89,480.0,14.0,5.98,29.157142857142855,0.5669444444444445,0.31890625,No,No,Yes,No
lg,91.3,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,10.058847915683366,0.20381770033920885,0.11716511687124374,No,No,No,No
dell,462.8,black,intel,2.6,1280.0,720.0,windows,unknown,98.89,960.0,14.0,5.98,33.05714285714286,0.6427777777777778,0.3615625,Yes,No,Yes,No
